Tool,Compiler,Benchmark,Application,#nodes,#processes,Rep ID,Runtime(s)-real,Runtime(s)-user,Runtime(s)-sys,Size(KB)
callgrind,mpicc,amg,amg1,64,1024,1,3078.8359999999998,5.8869999999999996,5.4809999999999999,664727.9384765625
callgrind,mpicc,amg,amg1,64,1024,2,3138.078,5.9109999999999996,5.4889999999999999,664738.599609375
callgrind,mpicc,amg,amg1,64,1024,3,3340.5500000000002,5.8339999999999996,5.6580000000000004,664846.43359375
callgrind,mpicc,amg,amg2,64,1024,1,1376.4949999999999,5.5170000000000003,3.6779999999999999,664727.6640625
callgrind,mpicc,amg,amg2,64,1024,2,1281.396,5.452,3.823,664632.158203125
callgrind,mpicc,amg,amg2,64,1024,3,1391.1110000000001,5.4969999999999999,3.8450000000000002,664691.611328125
callgrind,mpicc,amg,amg3,64,1024,1,367.46699999999998,5.4489999999999998,3.04,663639.052734375
callgrind,mpicc,amg,amg3,64,1024,2,376.58699999999999,5.4020000000000001,2.9510000000000001,663689.86328125
callgrind,mpicc,amg,amg3,64,1024,3,333.52699999999999,5.4080000000000004,3.016,663566.8916015625
callgrind,mpicc,amg,amg4,64,1024,1,319.63799999999998,5.3620000000000001,2.9969999999999999,663093.32421875
callgrind,mpicc,amg,amg4,64,1024,2,299.39400000000001,5.4100000000000001,2.9580000000000002,663045.9931640625
callgrind,mpicc,amg,amg4,64,1024,3,311.89100000000002,5.407,2.879,659228.904296875
callgrind,mpicc,hpgmg,fe,64,1024,1,480.61099999999999,5.0410000000000004,1.4079999999999999,790198.9931640625
callgrind,mpicc,hpgmg,fe,64,1024,2,507.70600000000002,5.069,1.3080000000000001,790357.0009765625
callgrind,mpicc,hpgmg,fe,64,1024,3,465.44200000000001,5.0519999999999996,1.3440000000000001,789776.9248046875
callgrind,mpicc,hpgmg,fv1,64,1024,1,159.38,5.0979999999999999,1.3779999999999999,484424.046875
callgrind,mpicc,hpgmg,fv1,64,1024,2,152.65800000000002,5.0780000000000003,1.468,484667.3505859375
callgrind,mpicc,hpgmg,fv1,64,1024,3,152.27500000000001,5.0730000000000004,1.45,484607.03125
callgrind,mpicc,hpgmg,fv2,64,1024,1,167.09700000000001,5.0910000000000002,1.556,491404.548828125
callgrind,mpicc,hpgmg,fv2,64,1024,2,165.85599999999999,5.1050000000000004,1.532,491458.486328125
callgrind,mpicc,hpgmg,fv2,64,1024,3,166.339,5.069,1.6040000000000001,491408.0869140625
callgrind,mpicc,hpgmg,fv3,64,1024,1,393.29899999999998,5.04,1.661,510795.32421875
callgrind,mpicc,hpgmg,fv3,64,1024,2,388.14699999999999,5.0449999999999999,1.4379999999999999,510967.9306640625
callgrind,mpicc,hpgmg,fv3,64,1024,3,438.666,5.0590000000000002,1.452,510968.8251953125
callgrind,mpicc,nas,bt,64,1024,1,35.801000000000002,4.8920000000000003,1.1459999999999999,471698.67578125
callgrind,mpicc,nas,bt,64,1024,2,48.670999999999999,4.9470000000000001,1.0740000000000001,472035.0302734375
callgrind,mpicc,nas,bt,64,1024,3,48.808,4.8899999999999997,1.167,472083.30859375
callgrind,mpicc,nas,cg,64,1024,1,19.454999999999998,4.9160000000000004,0.98299999999999998,449447.5341796875
callgrind,mpicc,nas,cg,64,1024,2,33.423000000000002,4.9000000000000004,0.998,449455.8427734375
callgrind,mpicc,nas,cg,64,1024,3,19.364999999999998,4.8799999999999999,1.0740000000000001,449555.8896484375
callgrind,mpicc,nas,ep,64,1024,1,11.669,4.8819999999999997,1.0309999999999999,411338.2529296875
callgrind,mpicc,nas,ep,64,1024,2,9.7309999999999999,4.8849999999999998,1.0289999999999999,411376.2109375
callgrind,mpicc,nas,ep,64,1024,3,10.06,4.9100000000000001,1.0329999999999999,411360.521484375
callgrind,mpicc,nas,ft,64,1024,1,33.371000000000002,4.9820000000000002,1.149,466021.263671875
callgrind,mpicc,nas,ft,64,1024,2,34.750999999999998,4.9210000000000003,1.1890000000000001,465833.1435546875
callgrind,mpicc,nas,ft,64,1024,3,33.351999999999997,4.9980000000000002,1.236,465775.513671875
callgrind,mpicc,nas,is,64,1024,1,120.01900000000001,4.9690000000000003,1.3180000000000001,439219.8759765625
callgrind,mpicc,nas,is,64,1024,2,131.44200000000001,4.9850000000000003,1.3169999999999999,439278.7392578125
callgrind,mpicc,nas,is,64,1024,3,53.258000000000003,4.9619999999999997,1.3759999999999999,439160.83984375
callgrind,mpicc,nas,lu,64,1024,1,35.923000000000002,4.9180000000000001,1.121,481534.7666015625
callgrind,mpicc,nas,lu,64,1024,2,36.133000000000003,4.9059999999999997,1.0649999999999999,481436.40625
callgrind,mpicc,nas,lu,64,1024,3,41.131999999999998,4.9779999999999998,1.0740000000000001,481443.39453125
callgrind,mpicc,nas,mg,64,1024,1,29.326000000000001,4.8860000000000001,1.1930000000000001,481074.02734375
callgrind,mpicc,nas,mg,64,1024,2,11.204000000000001,4.8959999999999999,1.034,481104.8447265625
callgrind,mpicc,nas,mg,64,1024,3,11.807,4.9089999999999998,1.05,481196.583984375
callgrind,mpicc,nas,sp,64,1024,1,53.003,4.9000000000000004,1.0620000000000001,469130.5615234375
callgrind,mpicc,nas,sp,64,1024,2,54.612000000000002,4.9059999999999997,1.0609999999999999,468253.173828125
callgrind,mpicc,nas,sp,64,1024,3,32.104999999999997,4.9139999999999997,1.095,468569.09375
callgrind,mpicc,pkifmm,ex0-1,64,1024,1,6189.5680000000002,5.7569999999999997,4.4269999999999996,1420892.7294921875
callgrind,mpicc,pkifmm,ex0-1,64,1024,2,462.83199999999999,3.7440000000000002,0.752,729.8037109375
callgrind,mpicc,pkifmm,ex0-1,64,1024,3,6273.915,5.694,4.319,1400156.8203125
callgrind,mpicc,pkifmm,ex0-2,64,1024,1,217.416,4.7119999999999997,0.83199999999999996,688.822265625
callgrind,mpicc,pkifmm,ex0-2,64,1024,2,215.49299999999999,4.7009999999999996,0.83899999999999997,689.2197265625
callgrind,mpicc,pkifmm,ex0-2,64,1024,3,209.99099999999999,4.6929999999999996,0.82899999999999996,688.4462890625
callgrind,mpicc,pkifmm,ex1-1,64,1024,1,551.99699999999996,4.2000000000000002,0.86799999999999999,0.0
callgrind,mpicc,pkifmm,ex1-1,64,1024,2,17.276,4.9130000000000003,0.96399999999999997,0.0
callgrind,mpicc,pkifmm,ex1-1,64,1024,3,583.99000000000001,3.4740000000000002,0.84499999999999997,0.0
callgrind,mpicc,pkifmm,ex1-2,64,1024,1,207.74199999999999,4.681,0.88,688.3046875
callgrind,mpicc,pkifmm,ex1-2,64,1024,2,206.422,4.7199999999999998,0.82299999999999995,688.087890625
callgrind,mpicc,pkifmm,ex1-2,64,1024,3,256.10399999999998,4.6580000000000004,0.93000000000000005,688.5693359375
callgrind,mpicc,pkifmm,ex2-1,64,1024,1,35.009999999999998,4.8310000000000004,0.95899999999999996,0.0
callgrind,mpicc,pkifmm,ex2-1,64,1024,2,1065.9929999999999,4.6050000000000004,0.93500000000000005,0.0
callgrind,mpicc,pkifmm,ex2-1,64,1024,3,33.231999999999999,4.8529999999999998,0.95799999999999996,0.0
callgrind,mpicc,pkifmm,ex2-2,64,1024,1,219.43099999999998,4.6840000000000002,0.876,691.984375
callgrind,mpicc,pkifmm,ex2-2,64,1024,2,207.23400000000001,4.7080000000000002,0.91000000000000003,691.814453125
