Tool,Compiler,Benchmark,Application,#nodes,#processes,Rep ID,Runtime(s)-real,Runtime(s)-user,Runtime(s)-sys,Size(KB)
callgrind,mpicc,nas,ft,1,16,1,291.98099999999999,0.96099999999999997,0.182,5834.3427734375
callgrind,mpicc,nas,ft,1,16,2,292.22399999999999,0.95299999999999996,0.19700000000000001,5834.275390625
callgrind,mpicc,nas,ft,1,16,3,297.48399999999998,0.93300000000000005,0.20799999999999999,5834.1748046875
callgrind,mpicc,nas,is,1,16,1,15.013,0.93700000000000006,0.20000000000000001,5363.6435546875
callgrind,mpicc,nas,is,1,16,2,15.862,0.94799999999999995,0.189,5362.1435546875
callgrind,mpicc,nas,is,1,16,3,15.628,0.94999999999999996,0.192,5362.01953125
callgrind,mpicc,nas,lu,1,16,1,482.25099999999998,0.96599999999999997,0.17499999999999999,5868.8994140625
callgrind,mpicc,nas,lu,1,16,2,484.11599999999999,0.96399999999999997,0.17799999999999999,5867.3642578125
callgrind,mpicc,nas,lu,1,16,3,482.14499999999998,0.95399999999999996,0.187,5870.32421875
callgrind,mpicc,nas,mg,1,16,1,51.795000000000002,0.96099999999999997,0.221,5864.8603515625
callgrind,mpicc,nas,mg,1,16,2,46.814999999999998,0.95199999999999996,0.189,5865.173828125
callgrind,mpicc,nas,mg,1,16,3,47.828000000000003,0.96399999999999997,0.17100000000000001,5866.5234375
callgrind,mpicc,nas,sp,1,16,1,428.95600000000002,0.94799999999999995,0.189,5671.5810546875
callgrind,mpicc,nas,sp,1,16,2,430.15499999999997,0.95999999999999996,0.18099999999999999,5670.8447265625
callgrind,mpicc,nas,sp,1,16,3,429.92899999999997,0.94799999999999995,0.19,5671.150390625
callgrind,mpicc,nas,bt,4,64,1,275.04000000000002,1.107,0.23300000000000001,28180.46484375
callgrind,mpicc,nas,bt,4,64,2,298.75200000000001,1.1080000000000001,0.22800000000000001,28184.15625
callgrind,mpicc,nas,bt,4,64,3,326.93599999999998,1.1160000000000001,0.22500000000000001,28192.984375
callgrind,mpicc,nas,cg,4,64,1,41.067999999999998,1.1220000000000001,0.219,26713.7373046875
callgrind,mpicc,nas,cg,4,64,2,41.006,1.125,0.21299999999999999,26709.771484375
callgrind,mpicc,nas,cg,4,64,3,41.420000000000002,1.1200000000000001,0.22,26709.779296875
callgrind,mpicc,nas,ep,4,64,1,41.057000000000002,1.115,0.219,24942.0205078125
callgrind,mpicc,nas,ep,4,64,2,42.503,1.1020000000000001,0.23499999999999999,24934.103515625
callgrind,mpicc,nas,ep,4,64,3,40.732999999999997,1.101,0.22900000000000001,24937.259765625
callgrind,mpicc,nas,ft,4,64,1,83.753,1.119,0.23200000000000001,29007.267578125
callgrind,mpicc,nas,ft,4,64,2,82.817999999999998,1.1060000000000001,0.24399999999999999,29001.63671875
callgrind,mpicc,nas,ft,4,64,3,82.863,1.113,0.223,29014.5625
callgrind,mpicc,nas,is,4,64,1,10.297000000000001,1.1040000000000001,0.253,27477.529296875
callgrind,mpicc,nas,is,4,64,2,9.4510000000000005,1.1200000000000001,0.214,27481.4560546875
callgrind,mpicc,nas,is,4,64,3,9.4480000000000004,1.119,0.214,27478.9423828125
callgrind,mpicc,nas,lu,4,64,1,144.923,1.111,0.22700000000000001,28808.3095703125
callgrind,mpicc,nas,lu,4,64,2,143.86199999999999,1.1040000000000001,0.22700000000000001,28810.150390625
callgrind,mpicc,nas,lu,4,64,3,143.751,1.1319999999999999,0.19700000000000001,28809.6650390625
callgrind,mpicc,nas,mg,4,64,1,25.616,1.1259999999999999,0.249,29103.9453125
callgrind,mpicc,nas,mg,4,64,2,17.940999999999999,1.1120000000000001,0.22,29099.453125
callgrind,mpicc,nas,mg,4,64,3,17.608000000000001,1.1120000000000001,0.224,29093.076171875
callgrind,mpicc,nas,sp,4,64,1,137.322,1.0920000000000001,0.249,28104.12109375
callgrind,mpicc,nas,sp,4,64,2,138.37,1.1060000000000001,0.23599999999999999,28106.1767578125
callgrind,mpicc,nas,sp,4,64,3,136.73500000000001,1.1279999999999999,0.20499999999999999,28100.9560546875
callgrind,mpicc,pkifmm,ex0-2,1,16,1,0.0,0.0,0.0,0.0
callgrind,mpicc,pkifmm,ex0-2,4,64,1,0.0,0.0,0.0,0.0
orig,mpicc,amg,amg1,1,16,1,36.479999999999997,1.389,0.23000000000000001,0.0
orig,mpicc,amg,amg1,1,16,2,37.456000000000003,1.395,0.23300000000000001,0.0
orig,mpicc,amg,amg1,1,16,3,37.591000000000001,1.381,0.247,0.0
orig,mpicc,amg,amg2,1,16,1,17.219000000000001,1.391,0.22700000000000001,0.0
orig,mpicc,amg,amg2,1,16,2,17.998999999999999,1.3979999999999999,0.222,0.0
orig,mpicc,amg,amg2,1,16,3,17.539999999999999,1.3580000000000001,0.26100000000000001,0.0
orig,mpicc,amg,amg3,1,16,1,10.539999999999999,1.383,0.29499999999999998,0.0
orig,mpicc,amg,amg3,1,16,2,6.5179999999999998,1.3660000000000001,0.254,0.0
orig,mpicc,amg,amg3,1,16,3,6.4640000000000004,1.377,0.24099999999999999,0.0
orig,mpicc,amg,amg4,1,16,1,6.1600000000000001,1.3500000000000001,0.26600000000000001,0.0
orig,mpicc,amg,amg4,1,16,2,6.0830000000000002,1.3959999999999999,0.22,0.0
orig,mpicc,amg,amg4,1,16,3,6.149,1.381,0.24199999999999999,0.0
orig,mpicc,amg,amg1,4,64,1,41.667999999999999,1.575,0.27300000000000002,0.0
orig,mpicc,amg,amg1,4,64,2,44.005000000000003,1.5660000000000001,0.29199999999999998,0.0
orig,mpicc,amg,amg1,4,64,3,42.509,1.5780000000000001,0.28399999999999997,0.0
orig,mpicc,amg,amg2,4,64,1,23.219000000000001,1.5269999999999999,0.32800000000000001,0.0
orig,mpicc,amg,amg2,4,64,2,21.257000000000001,1.5669999999999999,0.29399999999999998,0.0
orig,mpicc,amg,amg2,4,64,3,22.914000000000001,1.5960000000000001,0.25900000000000001,0.0
orig,mpicc,amg,amg3,4,64,1,14.843,1.5509999999999999,0.38200000000000001,0.0
orig,mpicc,amg,amg3,4,64,2,10.515000000000001,1.577,0.28699999999999998,0.0
orig,mpicc,amg,amg3,4,64,3,10.026999999999999,1.577,0.27500000000000002,0.0
orig,mpicc,amg,amg4,4,64,1,9.5120000000000005,1.5600000000000001,0.29299999999999998,0.0
orig,mpicc,amg,amg4,4,64,2,10.273999999999999,1.5800000000000001,0.27700000000000002,0.0
orig,mpicc,amg,amg4,4,64,3,10.082000000000001,1.5600000000000001,0.29499999999999998,0.0
orig,tau,amg,amg1,1,16,1,0.0,0.0,0.0,8.9462890625
orig,tau,amg,amg1,1,16,2,0.0,0.0,0.0,8.9462890625
orig,tau,amg,amg1,1,16,3,0.0,0.0,0.0,8.9462890625
orig,tau,amg,amg2,1,16,1,0.0,0.0,0.0,8.9462890625
orig,tau,amg,amg2,1,16,2,0.0,0.0,0.0,8.9462890625
orig,tau,amg,amg2,1,16,3,0.0,0.0,0.0,8.9462890625
orig,tau,amg,amg3,1,16,1,0.0,0.0,0.0,8.9453125
orig,tau,amg,amg3,1,16,2,0.0,0.0,0.0,8.9462890625
orig,tau,amg,amg3,1,16,3,0.0,0.0,0.0,8.9453125
orig,tau,amg,amg4,1,16,1,0.0,0.0,0.0,8.9482421875
orig,tau,amg,amg4,1,16,2,0.0,0.0,0.0,8.9462890625
orig,tau,amg,amg4,1,16,3,0.0,0.0,0.0,8.953125
orig,tau,amg,amg1,4,64,1,0.0,0.0,0.0,8.9384765625
orig,tau,amg,amg1,4,64,2,0.0,0.0,0.0,8.94140625
orig,tau,amg,amg1,4,64,3,0.0,0.0,0.0,8.9404296875
orig,tau,amg,amg2,4,64,1,0.0,0.0,0.0,8.9453125
orig,tau,amg,amg2,4,64,2,0.0,0.0,0.0,8.9384765625
orig,tau,amg,amg2,4,64,3,0.0,0.0,0.0,8.9443359375
orig,tau,amg,amg3,4,64,1,0.0,0.0,0.0,8.9404296875
orig,tau,amg,amg3,4,64,2,0.0,0.0,0.0,8.939453125
orig,tau,amg,amg3,4,64,3,0.0,0.0,0.0,8.94140625
orig,tau,amg,amg4,4,64,1,0.0,0.0,0.0,8.9384765625
orig,tau,amg,amg4,4,64,2,0.0,0.0,0.0,8.9375
orig,tau,amg,amg4,4,64,3,0.0,0.0,0.0,8.9375
orig,mpicc,hpgmg,fe,1,16,1,14.073,1.7829999999999999,0.32000000000000001,0.0
orig,mpicc,hpgmg,fe,1,16,2,13.766,1.8,0.26400000000000001,0.0
orig,mpicc,hpgmg,fe,1,16,3,13.792,1.7889999999999999,0.27500000000000002,0.0
orig,mpicc,hpgmg,fv1,1,16,1,175.08600000000001,4.6210000000000004,17.911000000000001,0.0
orig,mpicc,hpgmg,fv1,1,16,2,180.08099999999999,4.9619999999999997,17.995999999999999,0.0
orig,mpicc,hpgmg,fv1,1,16,3,192.298,4.8949999999999996,20.475000000000001,0.0
orig,mpicc,hpgmg,fv2,1,16,1,180.857,3.1800000000000002,10.015000000000001,0.0
orig,mpicc,hpgmg,fv2,1,16,2,175.999,3.2330000000000001,9.6839999999999993,0.0
orig,mpicc,hpgmg,fv2,1,16,3,175.43600000000001,2.9199999999999999,9.8729999999999993,0.0
orig,mpicc,hpgmg,fv3,1,16,1,200.369,1.5309999999999999,0.91200000000000003,0.0
orig,mpicc,hpgmg,fv3,1,16,2,196.05600000000001,1.5169999999999999,0.96499999999999997,0.0
orig,mpicc,hpgmg,fv3,1,16,3,197.17400000000001,1.508,1.032,0.0
orig,mpicc,hpgmg,fe,4,64,1,16.561,1.9370000000000001,0.37,0.0
orig,mpicc,hpgmg,fe,4,64,2,16.510999999999999,1.9390000000000001,0.32800000000000001,0.0
orig,mpicc,hpgmg,fe,4,64,3,17.5,1.946,0.315,0.0
orig,mpicc,hpgmg,fv1,4,64,1,175.80500000000001,3.048,9.0150000000000006,0.0
orig,mpicc,hpgmg,fv1,4,64,2,172.286,2.7879999999999998,8.4800000000000004,0.0
orig,mpicc,hpgmg,fv1,4,64,3,171.37799999999999,2.7450000000000001,8.032,0.0
orig,mpicc,hpgmg,fv2,4,64,1,173.316,2.2269999999999999,4.6159999999999997,0.0
orig,mpicc,hpgmg,fv2,4,64,2,175.46199999999999,2.351,4.6699999999999999,0.0
orig,mpicc,hpgmg,fv2,4,64,3,173.00800000000001,2.21,4.5229999999999997,0.0
orig,mpicc,hpgmg,fv3,4,64,1,206.399,1.6910000000000001,1.107,0.0
orig,mpicc,hpgmg,fv3,4,64,2,200.95099999999999,1.667,1.0760000000000001,0.0
orig,mpicc,hpgmg,fv3,4,64,3,201.00800000000001,1.6930000000000001,1.0009999999999999,0.0
orig,scorep,hpgmg,fe,1,16,1,53.978999999999999,1.782,0.32100000000000001,0.0
orig,scorep,hpgmg,fe,1,16,2,54.323999999999998,1.7969999999999999,0.26400000000000001,0.0
orig,scorep,hpgmg,fe,1,16,3,52.350000000000001,1.776,0.28299999999999997,0.0
orig,scorep,hpgmg,fv1,1,16,1,182.43000000000001,2.6019999999999999,7.3140000000000001,0.0
orig,scorep,hpgmg,fv1,1,16,2,187.505,2.6389999999999998,7.5449999999999999,0.0
orig,scorep,hpgmg,fv1,1,16,3,180.708,2.7149999999999999,7.2999999999999998,0.0
orig,scorep,hpgmg,fv2,1,16,1,179.68099999999998,2.1179999999999999,4.9180000000000001,0.0
orig,scorep,hpgmg,fv2,1,16,2,182.54599999999999,2.2839999999999998,5.4690000000000003,0.0
orig,scorep,hpgmg,fv2,1,16,3,179.78100000000001,2.254,5.306,0.0
orig,scorep,hpgmg,fv3,1,16,1,243.11799999999999,1.4099999999999999,0.49399999999999999,0.0
orig,scorep,hpgmg,fv3,1,16,2,239.202,1.3799999999999999,0.437,0.0
orig,scorep,hpgmg,fv3,1,16,3,237.964,1.395,0.42399999999999999,0.0
orig,scorep,hpgmg,fe,4,64,1,64.307999999999993,1.9590000000000001,0.36299999999999999,0.0
orig,scorep,hpgmg,fe,4,64,2,62.362000000000002,1.9470000000000001,0.34899999999999998,0.0
orig,scorep,hpgmg,fe,4,64,3,62.537999999999997,1.9750000000000001,0.315,0.0
orig,scorep,hpgmg,fv1,4,64,1,179.369,2.0659999999999998,3.395,0.0
orig,scorep,hpgmg,fv1,4,64,2,200.21699999999998,1.9399999999999999,2.7389999999999999,0.0
orig,scorep,hpgmg,fv1,4,64,3,178.13499999999999,2.0369999999999999,3.3490000000000002,0.0
orig,scorep,hpgmg,fv2,4,64,1,230.84,1.962,2.5619999999999998,0.0
orig,scorep,hpgmg,fv2,4,64,2,171.51599999999999,1.877,2.3220000000000001,0.0
orig,scorep,hpgmg,fv2,4,64,3,179.69200000000001,1.9810000000000001,2.589,0.0
orig,scorep,hpgmg,fv3,4,64,1,249.38999999999999,1.597,0.60099999999999998,0.0
orig,scorep,hpgmg,fv3,4,64,2,243.70099999999999,1.615,0.50900000000000001,0.0
orig,scorep,hpgmg,fv3,4,64,3,241.06700000000001,1.583,0.54200000000000004,0.0
orig,tau,hpgmg,fe,1,16,1,52.625,1.7569999999999999,0.33900000000000002,0.0
orig,tau,hpgmg,fe,1,16,2,52.600999999999999,1.7609999999999999,0.28100000000000003,0.0
orig,tau,hpgmg,fe,1,16,3,52.445999999999998,1.7509999999999999,0.28699999999999998,0.0
orig,tau,hpgmg,fv1,1,16,1,179.928,2.6200000000000001,7.2519999999999998,0.0
orig,tau,hpgmg,fv1,1,16,2,180.79900000000001,2.6219999999999999,7.0819999999999999,0.0
orig,tau,hpgmg,fv1,1,16,3,180.18799999999999,2.4809999999999999,6.6820000000000004,0.0
orig,tau,hpgmg,fv2,1,16,1,182.77099999999999,2.2919999999999998,5.5030000000000001,0.0
orig,tau,hpgmg,fv2,1,16,2,151.87700000000001,2.0049999999999999,4.1429999999999998,0.0
orig,tau,hpgmg,fv2,1,16,3,181.48099999999999,2.2589999999999999,5.2549999999999999,0.0
orig,tau,hpgmg,fv3,1,16,1,242.64400000000001,1.3520000000000001,0.504,0.0
orig,tau,hpgmg,fv3,1,16,2,238.84999999999999,1.357,0.44500000000000001,0.0
orig,tau,hpgmg,fv3,1,16,3,237.124,1.3759999999999999,0.437,0.0
orig,tau,hpgmg,fe,4,64,1,63.137999999999998,1.923,0.38500000000000001,0.0
orig,tau,hpgmg,fe,4,64,2,62.210000000000001,1.95,0.30599999999999999,0.0
orig,tau,hpgmg,fe,4,64,3,64.231999999999999,1.9219999999999999,0.34399999999999997,0.0
orig,tau,hpgmg,fv1,4,64,1,179.92699999999999,1.9710000000000001,3.3490000000000002,0.0
orig,tau,hpgmg,fv1,4,64,2,181.136,2.0059999999999998,3.355,0.0
orig,tau,hpgmg,fv1,4,64,3,197.41,1.8859999999999999,2.7770000000000001,0.0
orig,tau,hpgmg,fv2,4,64,1,182.798,1.919,2.5529999999999999,0.0
orig,tau,hpgmg,fv2,4,64,2,161.35399999999998,1.8,2.3690000000000002,0.0
orig,tau,hpgmg,fv2,4,64,3,177.46100000000001,1.905,2.6709999999999998,0.0
orig,tau,hpgmg,fv3,4,64,1,247.31399999999999,1.538,0.622,0.0
orig,tau,hpgmg,fv3,4,64,2,241.69999999999999,1.5469999999999999,0.55100000000000005,0.0
orig,tau,hpgmg,fv3,4,64,3,242.25999999999999,1.5389999999999999,0.56399999999999995,0.0
orig,mpicc,nas,bt,1,16,1,92.712999999999994,1.359,0.245,0.0
orig,mpicc,nas,bt,1,16,2,92.585000000000008,1.381,0.23599999999999999,0.0
orig,mpicc,nas,bt,1,16,3,93.716000000000008,1.363,0.254,0.0
orig,mpicc,nas,cg,1,16,1,19.190000000000001,1.357,0.25700000000000001,0.0
orig,mpicc,nas,cg,1,16,2,20.814,1.3819999999999999,0.23799999999999999,0.0
orig,mpicc,nas,cg,1,16,3,19.193999999999999,1.371,0.248,0.0
orig,mpicc,nas,ep,1,16,1,11.032999999999999,1.363,0.23200000000000001,0.0
orig,mpicc,nas,ep,1,16,2,11.005000000000001,1.3480000000000001,0.245,0.0
orig,mpicc,nas,ep,1,16,3,12.958,1.369,0.224,0.0
orig,mpicc,nas,ft,1,16,1,24.268000000000001,1.359,0.254,0.0
orig,mpicc,nas,ft,1,16,2,26.152999999999999,1.3779999999999999,0.23100000000000001,0.0
orig,mpicc,nas,ft,1,16,3,24.219000000000001,1.3460000000000001,0.27400000000000002,0.0
orig,mpicc,nas,is,1,16,1,6.2210000000000001,1.349,0.22800000000000001,0.0
orig,mpicc,nas,is,1,16,2,5.3689999999999998,1.361,0.221,0.0
orig,mpicc,nas,is,1,16,3,7.1970000000000001,1.3520000000000001,0.23499999999999999,0.0
orig,mpicc,nas,lu,1,16,1,61.915999999999997,1.3700000000000001,0.23799999999999999,0.0
orig,mpicc,nas,lu,1,16,2,61.777000000000001,1.3759999999999999,0.224,0.0
orig,mpicc,nas,lu,1,16,3,62.469000000000001,1.3640000000000001,0.23400000000000001,0.0
orig,mpicc,nas,mg,1,16,1,16.344999999999999,1.3680000000000001,0.30499999999999999,0.0
orig,mpicc,nas,mg,1,16,2,9.5310000000000006,1.363,0.252,0.0
orig,mpicc,nas,mg,1,16,3,9.5869999999999997,1.3899999999999999,0.218,0.0
orig,mpicc,nas,sp,1,16,1,111.756,1.3899999999999999,0.22500000000000001,0.0
orig,mpicc,nas,sp,1,16,2,111.79900000000001,1.357,0.26100000000000001,0.0
orig,mpicc,nas,sp,1,16,3,112.53700000000001,1.395,0.21299999999999999,0.0
orig,mpicc,nas,bt,4,64,1,23.068000000000001,1.5149999999999999,0.26800000000000002,0.0
orig,mpicc,nas,bt,4,64,2,23.170999999999999,1.524,0.26100000000000001,0.0
orig,mpicc,nas,bt,4,64,3,23.114000000000001,1.5149999999999999,0.27400000000000002,0.0
orig,mpicc,nas,cg,4,64,1,8.7189999999999994,1.5249999999999999,0.27300000000000002,0.0
orig,mpicc,nas,cg,4,64,2,10.063000000000001,1.4950000000000001,0.29599999999999999,0.0
orig,mpicc,nas,cg,4,64,3,8.5690000000000008,1.532,0.25900000000000001,0.0
orig,mpicc,nas,ep,4,64,1,5.7690000000000001,1.5069999999999999,0.27100000000000002,0.0
orig,mpicc,nas,ep,4,64,2,6.7530000000000001,1.524,0.255,0.0
orig,mpicc,nas,ep,4,64,3,7.7610000000000001,1.506,0.27500000000000002,0.0
orig,mpicc,nas,ft,4,64,1,12.778,1.5249999999999999,0.26700000000000002,0.0
orig,mpicc,nas,ft,4,64,2,12.499000000000001,1.49,0.29999999999999999,0.0
orig,mpicc,nas,ft,4,64,3,12.999000000000001,1.4950000000000001,0.29499999999999998,0.0
orig,mpicc,nas,is,4,64,1,4.7640000000000002,1.508,0.247,0.0
orig,mpicc,nas,is,4,64,2,4.6719999999999997,1.5069999999999999,0.24399999999999999,0.0
orig,mpicc,nas,is,4,64,3,9.4779999999999998,1.4850000000000001,0.26800000000000002,0.0
orig,mpicc,nas,lu,4,64,1,20.129999999999999,1.5109999999999999,0.27800000000000002,0.0
orig,mpicc,nas,lu,4,64,2,21.044,1.5229999999999999,0.26000000000000001,0.0
orig,mpicc,nas,lu,4,64,3,20.100000000000001,1.5,0.28299999999999997,0.0
orig,mpicc,nas,mg,4,64,1,11.087,1.5209999999999999,0.32900000000000001,0.0
orig,mpicc,nas,mg,4,64,2,5.3920000000000003,1.532,0.251,0.0
orig,mpicc,nas,mg,4,64,3,5.2190000000000003,1.512,0.27300000000000002,0.0
orig,mpicc,nas,sp,4,64,1,24.189,1.508,0.28100000000000003,0.0
orig,mpicc,nas,sp,4,64,2,22.523,1.5049999999999999,0.29299999999999998,0.0
orig,mpicc,nas,sp,4,64,3,22.471,1.5309999999999999,0.26100000000000001,0.0
orig,scorep,nas,bt,1,16,1,93.870000000000005,1.458,0.27300000000000002,12252.3349609375
orig,scorep,nas,bt,1,16,2,93.121000000000009,1.4650000000000001,0.28799999999999998,12252.3076171875
orig,scorep,nas,bt,1,16,3,93.742999999999995,1.4490000000000001,0.30399999999999999,12252.2890625
orig,scorep,nas,cg,1,16,1,19.635000000000002,1.4690000000000001,0.27400000000000002,27541.7099609375
orig,scorep,nas,cg,1,16,2,19.954999999999998,1.472,0.28499999999999998,27541.7099609375
orig,scorep,nas,cg,1,16,3,19.640000000000001,1.4490000000000001,0.29799999999999999,27541.7294921875
orig,scorep,nas,ep,1,16,1,11.380000000000001,1.47,0.27100000000000002,111.47265625
orig,scorep,nas,ep,1,16,2,12.83,1.4590000000000001,0.27100000000000002,111.47265625
orig,scorep,nas,ep,1,16,3,12.526,1.45,0.29199999999999998,111.515625
orig,scorep,nas,ft,1,16,1,24.597000000000001,1.448,0.28399999999999997,145.443359375
orig,scorep,nas,ft,1,16,2,24.670999999999999,1.47,0.26600000000000001,145.4443359375
orig,scorep,nas,ft,1,16,3,24.568999999999999,1.464,0.26900000000000002,145.4375
orig,scorep,nas,is,1,16,1,5.694,1.476,0.23999999999999999,141.162109375
orig,scorep,nas,is,1,16,2,7.0810000000000004,1.415,0.29299999999999998,141.1708984375
orig,scorep,nas,is,1,16,3,7.476,1.4450000000000001,0.26100000000000001,141.1845703125
orig,scorep,nas,lu,1,16,1,62.637,1.47,0.27500000000000002,163388.3740234375
orig,scorep,nas,lu,1,16,2,62.603000000000002,1.4570000000000001,0.29799999999999999,163388.365234375
orig,scorep,nas,lu,1,16,3,62.628,1.47,0.26500000000000001,163388.3720703125
orig,scorep,nas,mg,1,16,1,14.614000000000001,1.4850000000000001,0.32100000000000001,6558.4833984375
